test,file,iteration,algorithm_time,total_time
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,3.437832,3.7043113708496094
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,10.897866,11.326357364654541
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,4,3.176716,3.4471936225891113
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.409337,0.5496280193328857
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.224249,0.3383290767669678
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.259079,0.3757171630859375
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.237162,0.35171961784362793
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.709358,0.8650233745574951
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.719422,0.8718082904815674
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.732340,0.8875095844268799
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.257947,0.37398815155029297
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.732329,0.8896095752716064
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,0,0.240796,0.35922980308532715
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.408811,0.5412518978118896
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.220823,0.3436760902404785
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.256918,0.3749103546142578
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.236507,0.3484678268432617
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.719048,0.8736908435821533
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.720985,0.8757681846618652
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.732838,0.8971114158630371
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.257822,0.373211145401001
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.732591,0.8910534381866455
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,1,0.241094,0.36119651794433594
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.410861,0.5408549308776855
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.221493,0.33155202865600586
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.257939,0.375774621963501
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.239248,0.35585474967956543
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.719474,0.8864099979400635
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.717888,0.8778059482574463
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.732159,0.886181116104126
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.257071,0.37562036514282227
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.731546,0.8911459445953369
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,2,0.239492,0.3600914478302002
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.409884,0.5462973117828369
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.224324,0.3364560604095459
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.256210,0.374481201171875
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.236489,0.3520667552947998
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.719189,0.8729214668273926
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.719414,0.876312255859375
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.731051,0.8907864093780518
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.258644,0.38025403022766113
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.732931,0.8933448791503906
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,3,0.235227,0.3502993583679199
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.408923,0.5426826477050781
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.222546,0.336467981338501
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.251038,0.36936521530151367
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.233696,0.34909749031066895
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.718696,0.8704476356506348
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.719191,0.8795528411865234
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.734572,0.8917050361633301
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.257359,0.36971068382263184
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.722210,0.8832900524139404
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_first.min,4,0.240618,0.36081719398498535
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.248729,0.32341742515563965
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.120340,0.18105602264404297
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.145192,0.21140694618225098
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.132418,0.19565558433532715
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.481082,0.5723328590393066
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.481552,0.5736913681030273
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.487132,0.5893549919128418
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.146032,0.20992755889892578
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.486984,0.580561637878418
ap_gcc_O2,clusters/natural/google_trace/octopus/1hour/small_last.min,0,0.134727,0.19943571090698242
ap_clang_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.250227,0.32660412788391113
ap_gcc_O3,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.119745,0.18228721618652344
ap_clang_O2,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.145499,0.20965003967285156
ap_gcc_O1,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.129746,0.1973569393157959
ap_clang_O0,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.480477,0.5722813606262207
ap_clang_debug,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.481952,0.5661590099334717
ap_gcc_O0,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.486390,0.5807242393493652
ap_clang_O3,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.145809,0.2121279239654541
ap_gcc_debug,clusters/natural/google_trace/octopus/1hour/small_last.min,1,0.486439,0.5779986381530762
