file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,7,619625,28403,56186,122535094,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,8,589362,28250,18728,122529920,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,9,794151,28327,6242,122529767,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,10,726485,28334,2080,122529672,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,11,878141,28381,693,122529642,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,12,721384,28393,231,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,13,1055312,28366,77,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,14,752035,28373,25,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,15,1121936,28304,8,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,16,1237908,28491,2,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_873.min,0,17,886584,28355,1,122529640,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,0,126158,28142,122880000,1161240058,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,1,235683,28140,40960000,2634260992,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,2,265446,28219,13653333,518547874,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,3,286309,28256,4551111,159371790,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,4,317697,28092,1517037,131235674,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,5,416163,28087,505679,129185925,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,6,552580,28191,168559,128956711,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,7,439773,28710,56186,128928289,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,8,625795,28226,18728,128924615,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,9,832863,28216,6242,128923746,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,10,909502,28192,2080,128923731,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,11,849126,28178,693,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,12,916894,28184,231,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,13,708464,28387,77,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,14,944265,28363,25,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,15,831098,28261,8,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,16,1320935,28337,2,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_216.min,0,17,684969,28177,1,128923728,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,0,129541,28427,122880000,1148624563,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,1,224954,28330,40960000,2686064555,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,2,270793,28294,13653333,515447545,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,3,261059,28335,4551111,124980184,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,4,279743,28210,1517037,95466607,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,5,404909,28184,505679,93259976,-1
